lsl_timestamp,ch1,ch2,ch3,ch4
776099.5468387421,-126.46484375,-38.0859375,-31.73828125,-26.85546875
776099.5496576959,-90.8203125,-31.73828125,-34.66796875,-21.97265625
776099.5524766498,-70.80078125,-24.4140625,-40.0390625,-34.1796875
776099.5552956036,-67.87109375,-23.92578125,-39.0625,-37.59765625
776099.5581145574,-73.73046875,-23.4375,-36.1328125,-44.921875
776099.5609335112,-64.453125,-25.87890625,-34.66796875,-55.17578125
776099.5637524651,-62.98828125,-24.90234375,-35.64453125,-41.015625
776099.5665714189,-71.77734375,-23.4375,-36.62109375,-41.015625
776099.5693903727,-74.21875,-24.4140625,-33.203125,-49.31640625
776099.5722093266,-34.66796875,-24.90234375,-37.59765625,-56.640625
776099.5750282804,2.9296875,-20.99609375,-38.0859375,-28.80859375
776099.5778472342,-12.20703125,-21.97265625,-35.64453125,-2.9296875
776099.6002896093,-33.203125,-18.06640625,-35.15625,-51.7578125
776099.6040828456,-28.3203125,-14.6484375,-36.1328125,-72.265625
776099.607876082,0.48828125,-21.484375,-33.203125,-43.9453125
776099.6116693183,32.71484375,-25.87890625,-31.73828125,-34.66796875
776099.6154625546,26.85546875,-26.85546875,-31.25,-50.29296875
776099.619255791,13.671875,-28.80859375,-31.25,-56.640625
776099.6230490273,5.859375,-28.3203125,-32.71484375,-41.015625
776099.6268422636,22.4609375,-19.53125,-32.71484375,-30.76171875
776099.6306355,23.92578125,-23.4375,-33.69140625,-39.0625
776099.6344287363,18.06640625,-28.3203125,-28.80859375,-57.6171875
776099.6382219726,45.41015625,-26.3671875,-27.34375,-39.55078125
776099.642015209,61.5234375,-31.25,-30.2734375,-15.625
776099.6458084453,52.734375,-26.85546875,-29.296875,-37.59765625
776099.6496016816,42.48046875,-22.4609375,-34.1796875,-65.91796875
776099.653394918,34.1796875,-26.3671875,-35.15625,-40.52734375
776099.6571881543,48.33984375,-20.99609375,-36.62109375,-23.4375
776099.6609813906,44.921875,-16.11328125,-31.73828125,-44.43359375
776099.664774627,20.01953125,-18.5546875,-27.83203125,-45.41015625
776099.6685678633,40.52734375,-17.578125,-32.71484375,-42.48046875
776099.6723610996,32.71484375,-19.53125,-29.78515625,-12.20703125
776099.6872991091,3.90625,-19.53125,-25.87890625,-17.08984375
776099.6913840817,8.7890625,-21.484375,-27.83203125,-67.3828125
776099.6954690544,29.296875,-25.390625,-30.76171875,-50.78125
776099.699554027,23.92578125,-27.34375,-25.390625,-23.4375
776099.7036389997,7.32421875,-27.34375,-24.4140625,-38.0859375
776099.7077239724,-3.41796875,-28.3203125,-28.80859375,-38.57421875
776099.711808945,14.16015625,-27.34375,-29.78515625,-27.34375
776099.7158939177,41.9921875,-22.94921875,-29.78515625,-6.8359375
776099.7199788904,27.83203125,-22.94921875,-30.2734375,13.671875
776099.724063863,16.11328125,-23.92578125,-33.203125,-2.44140625
776099.7281488357,19.53125,-24.90234375,-33.69140625,-23.92578125
776099.7322338084,24.4140625,-28.80859375,-31.25,-17.08984375
776099.736318781,28.3203125,-28.80859375,-32.2265625,5.859375
776099.7404037537,17.578125,-26.85546875,-33.203125,13.18359375
776099.7444887264,-1.953125,-30.76171875,-31.25,9.765625
776099.748573699,-10.25390625,-33.69140625,-32.71484375,-10.7421875
776099.7526586717,-4.8828125,-27.34375,-36.1328125,-11.23046875
776099.7567436444,-2.44140625,-24.90234375,-36.1328125,-4.39453125
776099.760828617,-16.11328125,-33.203125,-32.71484375,-20.99609375
776099.7649135897,-20.99609375,-37.59765625,-32.71484375,-27.83203125
776099.760827664,-8.30078125,-36.1328125,-33.203125,-3.90625
776099.7644890441,-7.8125,-33.203125,-34.66796875,3.41796875
776099.7681504241,-4.39453125,-28.80859375,-29.296875,-18.5546875
776099.7718118042,-14.6484375,-32.2265625,-22.4609375,-20.5078125
776099.7754731842,-23.4375,-32.2265625,-29.296875,-10.25390625
776099.7791345642,-7.32421875,-26.85546875,-29.296875,-5.859375
776099.7827959443,-0.48828125,-28.80859375,-24.4140625,-14.16015625
776099.7864573243,-0.9765625,-29.78515625,-27.83203125,-21.484375
776099.7901187043,3.41796875,-29.296875,-25.87890625,-8.30078125
776099.7937800844,12.20703125,-25.390625,-22.94921875,20.01953125
776099.7974414644,17.08984375,-19.53125,-26.3671875,22.94921875
776099.8011028444,16.11328125,-17.578125,-23.92578125,0.9765625
776099.8047642244,-1.46484375,-22.94921875,-20.99609375,-18.06640625
776099.8084256045,-4.8828125,-27.34375,-25.390625,-9.27734375
776099.8120869845,4.39453125,-25.390625,-25.87890625,11.23046875
776099.8157483645,-10.7421875,-24.4140625,-27.83203125,0.9765625
776099.8194097446,-13.18359375,-24.4140625,-34.1796875,-15.625
776099.8230711246,-5.859375,-23.4375,-33.203125,-7.8125
776099.8267325046,-7.32421875,-22.4609375,-29.78515625,-5.37109375
776099.8303938847,-31.25,-20.01953125,-24.90234375,-22.4609375
776099.8369183668,-61.03515625,-21.484375,-25.390625,-19.04296875
776099.8405907367,-70.3125,-26.85546875,-26.3671875,2.44140625
776099.8442631066,-83.984375,-28.3203125,-20.99609375,3.90625
776099.8479354765,-106.4453125,-22.94921875,-22.4609375,-3.90625
776099.8516078463,-104.00390625,-14.16015625,-29.296875,-21.97265625
776099.8552802162,-87.890625,-16.6015625,-29.296875,-32.71484375
776099.8589525861,-105.46875,-23.4375,-27.34375,-21.484375
776099.862624956,-119.140625,-22.4609375,-28.80859375,-26.3671875
776099.8662973258,-127.44140625,-20.5078125,-30.76171875,-51.26953125
776099.8699696957,-126.46484375,-23.4375,-28.3203125,-53.22265625
776099.8736420656,-106.93359375,-23.4375,-33.203125,-25.390625
776099.8773144354,-102.5390625,-25.390625,-34.66796875,0.9765625
776099.8809868053,-105.95703125,-29.78515625,-28.3203125,-10.25390625
776099.8846591752,-100.5859375,-23.4375,-25.87890625,-36.1328125
776099.888331545,-91.30859375,-22.94921875,-29.78515625,-24.4140625
776099.8920039149,-90.33203125,-28.3203125,-28.80859375,-9.27734375
776099.8956762848,-83.984375,-26.85546875,-22.4609375,-27.34375
776099.8993486547,-94.23828125,-23.4375,-18.06640625,-30.2734375
776099.9030210245,-104.4921875,-20.99609375,-17.08984375,-12.6953125
776099.9066933944,-93.26171875,-22.4609375,-16.6015625,-7.32421875
776099.9156039188,-107.421875,-22.4609375,-20.01953125,-7.8125
776099.9193607196,-134.27734375,-22.94921875,-24.4140625,-30.2734375
776099.9231175204,-144.53125,-24.4140625,-20.01953125,-58.10546875
776099.9268743212,-125.0,-28.3203125,-21.484375,-40.52734375
