lsl_timestamp,ch1,ch2,ch3,ch4
49051.157848543626,-1000.0,-1000.0,-550.78125,-1000.0
49051.16167108757,-1000.0,-977.5390625,-416.015625,-1000.0
49051.16549363151,-1000.0,-937.98828125,-247.0703125,-1000.0
49051.16931617545,-1000.0,-992.67578125,-401.3671875,-1000.0
49051.173138719394,-1000.0,-1000.0,-536.62109375,-1000.0
49051.176961263336,-1000.0,-997.0703125,-482.91015625,-1000.0
49051.18078380728,-1000.0,-986.328125,-314.453125,-1000.0
49051.18460635122,-1000.0,-993.65234375,-361.81640625,-1000.0
49051.186892343605,-1000.0,-1000.0,-481.93359375,-1000.0
49051.1907421123,-1000.0,-999.0234375,-503.41796875,-1000.0
49051.194591881,-1000.0,-999.51171875,-362.3046875,-1000.0
49051.1984416497,-1000.0,-999.51171875,-317.3828125,-1000.0
49051.2022914184,-1000.0,-1000.0,-486.81640625,-1000.0
49051.2061411871,-1000.0,-1000.0,-517.578125,-1000.0
49051.209990955795,-1000.0,-1000.0,-390.13671875,-1000.0
49051.21384072449,-1000.0,-1000.0,-302.24609375,-1000.0
49051.21769049319,-1000.0,-999.51171875,-447.265625,-1000.0
49051.22154026189,-1000.0,-1000.0,-537.59765625,-1000.0
49051.22539003059,-1000.0,-999.51171875,-373.53515625,-1000.0
49051.229239799286,-1000.0,-989.74609375,-175.29296875,-1000.0
49051.233089567984,-1000.0,-997.0703125,-243.65234375,-1000.0
49051.23693933668,-1000.0,-1000.0,-434.08203125,-1000.0
49051.24078910538,-1000.0,-999.51171875,-488.76953125,-1000.0
49051.24463887408,-1000.0,-1000.0,-384.765625,-1000.0
49051.24848864278,-1000.0,-1000.0,-344.23828125,-1000.0
49051.252338411476,-1000.0,-1000.0,-443.84765625,-1000.0
49051.256188180174,-1000.0,-1000.0,-520.99609375,-1000.0
49051.26003794887,-1000.0,-1000.0,-371.58203125,-1000.0
49051.27682408196,-1000.0,-1000.0,-237.3046875,-1000.0
49051.28158984432,-1000.0,-1000.0,-395.01953125,-1000.0
49051.28635560669,-1000.0,-1000.0,-528.80859375,-1000.0
49051.29112136905,-1000.0,-1000.0,-420.8984375,-1000.0
49051.29588713142,-1000.0,-1000.0,-308.10546875,-1000.0
49051.300652893784,-1000.0,-994.140625,-383.30078125,-1000.0
49051.30541865615,-1000.0,-1000.0,-495.1171875,-1000.0
49051.310184418515,-1000.0,-998.53515625,-391.11328125,-1000.0
49051.31495018088,-1000.0,-833.984375,-61.5234375,-1000.0
49051.319715943246,-1000.0,-894.53125,-60.546875,-1000.0
49051.32448170561,-1000.0,-1000.0,-369.140625,-1000.0
49051.32924746798,-1000.0,-1000.0,-397.94921875,-1000.0
49051.33401323034,-1000.0,-411.1328125,56.640625,-1000.0
49051.33877899271,-1000.0,-303.7109375,221.6796875,-1000.0
49051.34354475507,-1000.0,-950.68359375,-23.92578125,-1000.0
49051.34831051744,-1000.0,-1000.0,-43.45703125,-1000.0
49051.353076279804,-1000.0,-308.10546875,182.12890625,-1000.0
49051.35784204217,-1000.0,47.8515625,241.2109375,-1000.0
49051.362607804534,-988.76953125,-621.09375,100.09765625,-1000.0
49051.3673735669,-1000.0,-865.72265625,2.9296875,-1000.0
49051.35107251786,-942.3828125,-212.890625,160.64453125,-1000.0
49051.35478114546,-860.3515625,430.6640625,304.19921875,-1000.0
49051.35848977307,-916.9921875,113.76953125,248.53515625,-1000.0
49051.362198400675,-1000.0,-343.26171875,184.08203125,-1000.0
49051.36590702828,-655.76171875,-126.953125,229.4921875,-1000.0
49051.36961565589,426.26953125,666.50390625,333.49609375,-1000.0
49051.37332428349,-549.8046875,568.84765625,291.9921875,-1000.0
49051.3770329111,-1000.0,-35.64453125,227.05078125,-1000.0
49051.380741538705,-734.375,-42.96875,243.65234375,-1000.0
49051.38445016631,739.74609375,690.4296875,342.28515625,-1000.0
49051.38815879392,193.359375,812.98828125,317.3828125,-1000.0
49051.391867421524,-1000.0,238.28125,251.46484375,-1000.0
49051.39557604913,-904.78515625,51.26953125,264.16015625,-1000.0
49051.399284676736,373.046875,583.49609375,356.4453125,-1000.0
49051.40299330434,999.51171875,999.51171875,366.2109375,-1000.0
49051.40670193195,702.1484375,851.5625,314.453125,-1000.0
49051.410410559554,-7.8125,606.93359375,298.828125,-1000.0
49051.41411918716,657.71484375,773.4375,372.55859375,-1000.0
49051.41782781477,999.51171875,999.51171875,470.21484375,-1000.0
49051.42153644237,915.0390625,959.9609375,431.640625,-1000.0
49051.43275430561,979.4921875,967.28515625,388.18359375,-1000.0
49051.43737854147,969.23828125,970.21484375,431.15234375,-1000.0
