lsl_timestamp,time_s,ch1,ch2,ch3,ch4,pred_action,pred_finger,action_confidence,action_uncertainty,finger_confidence,finger_uncertainty,velocity,latency_ms
753431.2766260083,67.16283262590878,0.5024079113805734,-1.0183346447813595,-2.1346552946201705,-0.062140037071100315,-0.36439355778566,-1,-1,0.0,0.0,0.0,0.0,0.0,-1.0
753431.2803351256,67.16654174320865,-0.30877412476567495,-0.6969444577451399,-1.6016289768220007,-0.7950148956947655,-0.008005391368298729,-1,-1,0.0,0.0,0.0,0.0,0.0,-1.0
753431.2840442429,67.17025086050853,-0.3961642043725077,0.5081591785601187,-0.8880812741776518,-0.7555681688813098,1.2489256542681932,-1,-1,0.0,0.0,0.0,0.0,0.0,-1.0
753431.2877533602,67.17395997780841,0.134452684424163,0.6835783717899937,-0.3523380872071421,0.05521485855664658,1.4309543369702604,-1,-1,0.0,0.0,0.0,0.0,0.0,-1.0
753431.2914624775,67.17766909510829,0.32307370682401676,0.050791932667801395,-0.10771305761522132,0.08716087120530093,-1.0208750526714512,-1,-1,0.0,0.0,0.0,0.0,0.0,-1.0
753431.2951715948,67.18137821240816,-0.16353022348776147,0.11100146085275446,0.5409605105548765,-0.05844914302466689,-0.31595217201989084,-1,-1,0.0,0.0,0.0,0.0,0.0,-1.0
753431.2988807121,67.18508732970804,-0.9840078134019422,-0.8123162289333808,0.2510481836237805,-0.5937072254442742,0.5853797694282599,-1,-1,0.0,0.0,0.0,0.0,0.0,-1.0
753431.3025898294,67.18879644700792,-0.7701197106012923,-1.6298665760940227,-0.5775870073372183,-0.6463737837364911,-0.5162743778996929,-1,-1,0.0,0.0,0.0,0.0,0.0,-1.0
753431.3062989467,67.1925055643078,0.05520277912483507,-0.8380898529547537,-0.747312415693917,-0.1732396205554454,-1.019624671278951,-1,-1,0.0,0.0,0.0,0.0,0.0,-1.0
753431.310008064,67.19621468160767,-0.3321326970520617,-1.0334625225269762,-0.39335422733780007,-0.26045632418988873,-0.4057632687115347,-1,-1,0.0,0.0,0.0,0.0,0.0,-1.0
753431.3137171813,67.19992379890755,-0.8070142332863682,-0.4687819715897577,-0.16552561222146933,-0.721253017438393,0.4701589751179868,-1,-1,0.0,0.0,0.0,0.0,0.0,-1.0
753431.3174262986,67.20363291620743,-0.153784862791911,-0.2925334053294864,-1.0312644449191415,-0.5835124168713103,-0.31988340890800626,-1,-1,0.0,0.0,0.0,0.0,0.0,-1.0
753431.3211354159,67.2073420335073,0.42370800498751415,-1.5130636647697886,-1.0497450674640494,0.520012108204115,-0.25576158080894185,-1,-1,0.0,0.0,0.0,0.0,0.0,-1.0
753431.3248445332,67.21105115080718,0.1494184877833088,-1.305044572074221,-0.010650121764459536,0.9125941529042481,1.306703855128245,-1,-1,0.0,0.0,0.0,0.0,0.0,-1.0
753431.3285536505,67.21476026810706,-0.5195159218885462,-0.33182939157208025,1.0551400461792353,0.5094692881002632,2.481375244933766,-1,-1,0.0,0.0,0.0,0.0,0.0,-1.0
753431.3423281385,67.22853475611191,-0.29303340999478,-0.9869602436781464,0.34148987812301956,0.313500370293875,0.67460069203014,-1,-1,0.0,0.0,0.0,0.0,0.0,-1.0
753431.3471183168,67.2333249343792,0.8921089862660077,-0.24483326171978476,-0.1456288978683066,0.8981386302811862,-0.6738407660701047,-1,-1,0.0,0.0,0.0,0.0,0.0,-1.0
753431.3519084951,67.23811511264648,0.7694361500650989,0.7999094492543387,0.42373004125059605,0.5914586362091685,-0.8458494100699043,-1,-1,0.0,0.0,0.0,0.0,0.0,-1.0
753431.3566986733,67.24290529091377,0.1145595618800992,-0.07074958274066474,-0.21736332377649303,-0.2563428920702175,-1.5076582049724858,-1,-1,0.0,0.0,0.0,0.0,0.0,-1.0
753431.3614888516,67.24769546918105,-0.1519551120550679,-0.40936035614608984,0.07702100519368751,-0.3885270748967444,-1.8814657142471203,-1,-1,0.0,0.0,0.0,0.0,0.0,-1.0
753431.3662790299,67.25248564744834,0.3672362064739739,-0.2973215320686037,0.440840002443865,0.46885932339652786,-1.1724275310017593,-1,-1,0.0,0.0,0.0,0.0,0.0,-1.0
753431.3710692081,67.25727582571562,0.6138059920583276,-0.12037823839542744,0.44625618933277095,1.027419484941733,0.4374399910464636,-1,-1,0.0,0.0,0.0,0.0,0.0,-1.0
753431.3758593864,67.26206600398291,0.32063684838421275,0.4668308941099259,-0.15083405990757973,0.11426323494592878,-0.07817533786114181,-1,-1,0.0,0.0,0.0,0.0,0.0,-1.0
753431.3806495647,67.2668561822502,-0.1323538300057538,0.060360168718668686,-0.14995511854748875,-0.4382878053130618,-0.9524551810378447,-1,-1,0.0,0.0,0.0,0.0,0.0,-1.0
753431.3854397429,67.27164636051748,0.32380503241202585,0.14082345522799272,0.11181151259059055,0.3754878979249608,0.045259871212146474,-1,-1,0.0,0.0,0.0,0.0,0.0,-1.0
753431.3902299212,67.27643653878476,0.9533364903850368,0.19098014790462106,0.04951593464158411,1.4089356497120185,1.7628560941509517,-1,-1,0.0,0.0,0.0,0.0,0.0,-1.0
753431.3950200995,67.28122671705205,0.8725425391048512,0.2858165687013891,-0.49867271422869464,1.0770091854906017,1.9133342637572208,-1,-1,0.0,0.0,0.0,0.0,0.0,-1.0
753431.3998102777,67.28601689531934,-0.21927845802966198,0.4269542396827123,-0.4694243337569189,-0.7013077002053125,-0.44653767797555,-1,-1,0.0,0.0,0.0,0.0,0.0,-1.0
753431.404600456,67.29080707358662,-0.48267059535006795,0.841686473835112,0.4109331684700081,-0.910653537223703,-1.1159862985562676,-1,-1,0.0,0.0,0.0,0.0,0.0,-1.0
753431.4093906343,67.2955972518539,0.28957112406175234,0.7032119311586118,0.30113443277261265,0.333087313759514,0.603309690915584,-1,-1,0.0,0.0,0.0,0.0,0.0,-1.0
753431.4141808125,67.30038743012119,0.4986666049692788,-0.2835292068450795,-0.14713620315453277,0.733672787725728,0.6050757460559437,-1,-1,0.0,0.0,0.0,0.0,0.0,-1.0
753431.4189709908,67.30517760838848,-0.2334487513982304,-0.2754537670094888,-0.197594630983862,-0.4184801516750911,-0.7907209056464419,-1,-1,0.0,0.0,0.0,0.0,0.0,-1.0
753431.4237611691,67.30996778665576,-0.3759719792736834,0.5380740799473416,0.22923257604764447,-0.6727758392801082,-0.7106919709825743,-1,-1,0.0,0.0,0.0,0.0,0.0,-1.0
753431.4285513473,67.31475796492305,-0.10100636308959436,-0.18067441959081867,-0.2097743493283666,-0.05361047307838304,0.4119020946334732,-1,-1,0.0,0.0,0.0,0.0,0.0,-1.0
753431.4333415256,67.31954814319033,0.03507595569245046,-0.11840969251349935,-0.30473227228380995,-0.039012759843113365,0.04889753579950274,-1,-1,0.0,0.0,0.0,0.0,0.0,-1.0
753431.423278349,67.30948496656492,-0.31188380821448103,0.09426285150067415,0.12203345463555262,-0.5811227434116871,-1.1618306086410026,-1,-1,0.0,0.0,0.0,0.0,0.0,-1.0
753431.4271877715,67.31339438911527,-0.5668224472824205,-0.552625748742686,0.25054957895490915,-0.3169381840480814,0.09336038805908774,-1,-1,0.0,0.0,0.0,0.0,0.0,-1.0
753431.4310971941,67.31730381166562,-0.3529285491769828,-1.1765152949828166,0.3165021417591141,0.5099337998454654,1.6553522015876174,-1,-1,0.0,0.0,0.0,0.0,0.0,-1.0
753431.4350066166,67.32121323421597,-0.19910855944981787,-1.2205730782088136,0.6960863480803162,0.7100846597172481,0.9196533815647634,-1,-1,0.0,0.0,0.0,0.0,0.0,-1.0
753431.4389160392,67.32512265676633,-0.12478265152921095,-0.40514729709243896,0.09293600432986722,-0.009037052715949144,-0.2546702489967881,-1,-1,0.0,0.0,0.0,0.0,0.0,-1.0
753431.4428254617,67.32903207931668,0.028549411235408103,0.1823778890976435,-0.9284170681116635,-0.34806158354725236,0.415084638830142,-1,-1,0.0,0.0,0.0,0.0,0.0,-1.0
753431.4467348843,67.33294150186703,0.5447331314878441,0.32096873260700304,-0.6189344835850897,0.4325945054002799,0.9336932181100609,-1,-1,0.0,0.0,0.0,0.0,0.0,-1.0
753431.4506443068,67.33685092441738,0.7681714476369303,0.4261724680105733,0.279464453206309,0.705952126761003,-0.6401728425592403,-1,-1,0.0,0.0,0.0,0.0,0.0,-1.0
753431.4545537294,67.34076034696773,0.32953972817534166,-0.2096825605285332,0.24113037720863162,0.5013748879698476,-0.25482068686613957,-1,-1,0.0,0.0,0.0,0.0,0.0,-1.0
753431.4584631519,67.34466976951808,-0.0965979179458221,-0.42474350272899297,-0.3464314513165694,-0.03515609860302127,0.3382147436528153,-1,-1,0.0,0.0,0.0,0.0,0.0,-1.0
753431.4623725745,67.34857919206843,0.09856679747222401,0.07178034391122323,-0.0958229735718972,0.00936422869815541,-0.16743254837295973,-1,-1,0.0,0.0,0.0,0.0,0.0,-1.0
753431.466281997,67.35248861461878,0.7816387815713233,0.8941476813196041,0.05502967000536624,0.4282256681789381,-0.7668547195195584,-1,-1,0.0,0.0,0.0,0.0,0.0,-1.0
753431.4701914196,67.35639803716913,0.8326242218292156,0.6429544616783388,-0.6462089626726089,0.46363483042168907,0.13581978252071364,-1,-1,0.0,0.0,0.0,0.0,0.0,-1.0
753431.4741008421,67.36030745971948,0.0633774813130444,0.0020993857036828005,-1.0190536112923294,-0.18144198671293763,0.8944136233177283,-1,-1,0.0,0.0,0.0,0.0,0.0,-1.0
753431.4780102647,67.36421688226983,-0.3437497778071065,-0.08838303418533323,-0.6020792500186836,-0.6132197856555177,0.032017270942930505,-1,-1,0.0,0.0,0.0,0.0,0.0,-1.0
753431.4819196872,67.36812630482018,-0.297246917134994,-0.3289002000804583,-0.5924326804845966,-0.5473845359531748,-0.33843193039995084,-1,-1,0.0,0.0,0.0,0.0,0.0,-1.0
753431.4858291098,67.37203572737053,-0.16827872455138015,0.029127710720404005,-0.8287856366453228,-0.6767294866098201,-0.5484604208111771,-1,-1,0.0,0.0,0.0,0.0,0.0,-1.0
753431.4897385323,67.37594514992088,-0.2585788931151837,0.15465939789343644,-0.026623808061042586,-0.27311638195262955,0.41938311048703775,-1,-1,0.0,0.0,0.0,0.0,0.0,-1.0
753431.4936479549,67.37985457247123,-0.5371828955513192,-0.17309609132934495,0.05191139356760713,-0.49270498668507934,0.15830683666054274,-1,-1,0.0,0.0,0.0,0.0,0.0,-1.0
753431.4975573774,67.38376399502158,-0.05263536633699075,-0.12547307362695312,-0.5983566600106855,-0.32225195521513195,-0.22981275920230682,-1,-1,0.0,0.0,0.0,0.0,0.0,-1.0
753431.5114850585,67.3976916760439,-0.19138040294085226,-0.3519134990996715,-1.1324844127797489,-0.40828000633978045,0.8196141688439874,-1,-1,0.0,0.0,0.0,0.0,0.0,-1.0
753431.5161493779,67.40235599549487,-0.6881534978484195,-0.5827346145926404,-0.8735837510232961,-0.6176255023710767,1.579221271179661,-1,-1,0.0,0.0,0.0,0.0,0.0,-1.0
753431.5208136974,67.40702031494584,-0.6016509025250482,-0.5266445934755752,-0.40484346024350665,-0.5229736027791149,0.6949090259451788,-1,-1,0.0,0.0,0.0,0.0,0.0,-1.0
753431.5254780168,67.4116846343968,-0.14564521340272535,-0.4999321126595941,-0.2392008389101898,-0.15865872723877922,-0.33167152616471185,-1,-1,0.0,0.0,0.0,0.0,0.0,-1.0
753431.5301423363,67.41634895384777,0.37581360428631405,-1.1968271661634087,-0.8761256841940908,0.34773001291167804,-0.6290215267892659,-1,-1,0.0,0.0,0.0,0.0,0.0,-1.0
753431.5348066557,67.42101327329874,0.24571343847309646,-0.7356618258490702,-0.3271365386538108,0.30062437885660864,-0.4882452691837888,-1,-1,0.0,0.0,0.0,0.0,0.0,-1.0
753431.5394709752,67.42567759274971,-0.18693478219113446,-1.0929739755095933,-0.6251570489804124,-0.14071542500298168,-0.24709705337671928,-1,-1,0.0,0.0,0.0,0.0,0.0,-1.0
753431.5441352946,67.43034191220067,-0.2222383902994717,-2.19949665742517,-1.3271861943053351,-0.12126893509745952,-0.4180534317258238,-1,-1,0.0,0.0,0.0,0.0,0.0,-1.0
753431.5487996141,67.43500623165164,0.5459655151915673,-0.6921844229922813,-0.9432791888929002,0.48214956391332026,0.09276750635039102,-1,-1,0.0,0.0,0.0,0.0,0.0,-1.0
753431.5534639335,67.43967055110261,0.9867607779560922,0.9520603179348285,-0.7850131722420961,0.5936163117691634,0.7351775362977838,-1,-1,0.0,0.0,0.0,0.0,0.0,-1.0
753431.558128253,67.44433487055358,0.3893419829161495,0.5327564706583857,-0.08749059473889743,0.19308140415665034,-0.09223888621528645,-1,-1,0.0,0.0,0.0,0.0,0.0,-1.0
753431.5627925724,67.44899919000454,-0.15479313888198992,-0.12480296985759473,0.11505465327994416,-0.12222760486415854,-0.19464090328833908,-1,-1,0.0,0.0,0.0,0.0,0.0,-1.0
753431.5674568919,67.45366350945551,-0.00854247704502902,-0.22260879436447228,-0.02544285751527596,0.10473755087677085,0.21351202665230892,-1,-1,0.0,0.0,0.0,0.0,0.0,-1.0
753431.5721212113,67.45832782890648,0.6243037498006355,0.4783133080642741,-0.3668635785516455,0.46178310699171576,0.3948121676536353,-1,-1,0.0,0.0,0.0,0.0,0.0,-1.0
753431.5767855308,67.46299214835744,0.41803781095930614,0.4231106943708234,-0.40257688357499916,0.09188629400156036,-0.26740990948718435,-1,-1,0.0,0.0,0.0,0.0,0.0,-1.0
753431.5814498502,67.46765646780841,-0.8359310108617163,-0.8291580788547879,-0.03268949864514549,-0.6298093151862247,0.1695500799487354,-1,-1,0.0,0.0,0.0,0.0,0.0,-1.0
753431.5861141697,67.47232078725938,-0.8302688662677916,-0.8714503365363245,0.08971310549107518,-0.4709699080935793,0.5681318297766599,-1,-1,0.0,0.0,0.0,0.0,0.0,-1.0
753431.5907784891,67.47698510671034,0.15202606657136006,0.0781086893379346,-0.08064938432067204,0.12698073314189676,0.08146867857539268,-1,-1,0.0,0.0,0.0,0.0,0.0,-1.0
753431.5954428086,67.48164942616131,-0.3840440801450223,-0.6459509353259459,-0.0862585769809022,-0.21146920971443495,0.13943797846359293,-1,-1,0.0,0.0,0.0,0.0,0.0,-1.0
753431.600107128,67.48631374561228,-0.36792292658360237,-0.4790616576701425,0.018574914276876506,-0.23844403577794038,-0.00480420512433709,-1,-1,0.0,0.0,0.0,0.0,0.0,-1.0
753431.5711581674,67.45736478501931,0.3161769734324051,0.5068941564904917,-0.24606244687231682,0.10751828810466639,0.17807076821257203,-1,-1,0.0,0.0,0.0,0.0,0.0,-1.0
753431.5747669465,67.46097356406972,0.4587070674688172,0.22860216738133518,0.01098005262998572,0.599950135523486,0.7391410981513508,-1,-1,0.0,0.0,0.0,0.0,0.0,-1.0
753431.5783757255,67.46458234312013,0.17264081659344077,0.33893620895075244,-0.19089769990751895,-0.10812663573905955,-0.4710014207150279,-1,-1,0.0,0.0,0.0,0.0,0.0,-1.0
753431.5819845046,67.46819112217054,-0.18383585108900607,0.5869550734388272,-0.4183500719349633,-0.7035060614836887,-0.47893451597721165,-1,-1,0.0,0.0,0.0,0.0,0.0,-1.0
753431.5855932836,67.47179990122095,0.012391245326897409,0.5053131065865177,-0.05351204439720278,-0.14138709766730734,0.23833103843915893,-1,-1,0.0,0.0,0.0,0.0,0.0,-1.0
753431.5892020627,67.47540868027136,0.45495809609550664,0.4792994846176413,-0.20723572135571497,0.18928611337904158,-0.3097269865032621,-1,-1,0.0,0.0,0.0,0.0,0.0,-1.0
753431.5928108417,67.47901745932177,0.546598528699353,0.9798324975160244,-0.6550505369741989,-0.2136111585598248,-0.9368035720153989,-1,-1,0.0,0.0,0.0,0.0,0.0,-1.0
753431.5964196208,67.48262623837218,-0.13494836838284852,0.37312396879249754,-0.5268512686185621,-0.636937488991505,-0.5704459510521701,-1,-1,0.0,0.0,0.0,0.0,0.0,-1.0
753431.6000283998,67.48623501742259,-0.49769888961237746,-0.5507323932269876,0.06829095623784016,-0.26648046666392355,0.3372876380089657,-1,-1,0.0,0.0,0.0,0.0,0.0,-1.0
753431.6036371789,67.489843796473,0.1464467209181814,-0.027898169382299554,0.2693628711545705,0.3566792796623875,0.3000257268985081,-1,-1,0.0,0.0,0.0,0.0,0.0,-1.0
753431.607245958,67.4934525755234,0.19348013590476873,-0.08202290427473544,0.5667565398919935,0.5790277881813841,0.3969352297672871,-1,-1,0.0,0.0,0.0,0.0,0.0,-1.0
753431.610854737,67.49706135457382,-0.5009153384135674,-0.8094130057323422,0.8123354210240253,0.3267944471386286,1.1958356815199986,-1,-1,0.0,0.0,0.0,0.0,0.0,-1.0
753431.614463516,67.50067013362423,-0.7829870534689402,-1.7571872853864416,0.8056992660442988,0.5347955278494319,2.0932451483776484,-1,-1,0.0,0.0,0.0,0.0,0.0,-1.0
753431.6180722951,67.50427891267464,-0.19090980004609914,-1.7488520427603869,0.0019031806447999682,0.49014071381824154,0.35362980424612733,-1,-1,0.0,0.0,0.0,0.0,0.0,-1.0
753431.6216810741,67.50788769172505,0.45157941699329796,-0.017795633465710326,-0.5646535825895114,0.08766239064678118,-0.8906167803851994,-1,-1,0.0,0.0,0.0,0.0,0.0,-1.0
753431.6252898532,67.51149647077546,0.02530358895039368,0.99887142737248,-0.08829950209541423,-0.32500195881503297,0.2151083663309167,-1,-1,0.0,0.0,0.0,0.0,0.0,-1.0
753431.6288986322,67.51510524982587,-0.7759152466145752,0.7748174689136911,-0.02442031496993277,-1.1910086609636896,-0.08406034895233112,-1,-1,0.0,0.0,0.0,0.0,0.0,-1.0
753431.6325074113,67.51871402887627,-0.7004885152579448,0.08923322813809827,-0.2227446517508583,-1.042844792328659,-0.5554365505495172,-1,-1,0.0,0.0,0.0,0.0,0.0,-1.0
753431.6361161903,67.52232280792668,0.03957126561129309,-0.2393146003878143,-0.2915516589690172,-0.031914228218092984,-0.17583506946695338,-1,-1,0.0,0.0,0.0,0.0,0.0,-1.0
753431.6397249694,67.5259315869771,0.09695399575263973,0.1833279113243332,-0.19283419339001717,-0.053788807265694225,-0.06782381409545028,-1,-1,0.0,0.0,0.0,0.0,0.0,-1.0
753431.6488394701,67.53504608769435,-0.4883074523468746,-0.2703053916465593,-0.3842061103075549,-0.7220551259551246,-0.4633046418317411,-1,-1,0.0,0.0,0.0,0.0,0.0,-1.0
753431.652609749,67.53881636657752,-0.6267928838944904,-0.8005898843093782,-0.3998520917352175,-0.6308739781122443,-0.16039308884553966,-1,-1,0.0,0.0,0.0,0.0,0.0,-1.0
753431.6563800279,67.54258664546069,0.6000983820812719,0.4721304836529008,-0.28136779495654984,0.36548403519377165,-0.117272910089913,-1,-1,0.0,0.0,0.0,0.0,0.0,-1.0
753431.6601503068,67.54635692434385,0.9531965932448269,0.6301540061893016,-0.00015926540904972553,1.0375221594792965,0.8572775594826939,-1,-1,0.0,0.0,0.0,0.0,0.0,-1.0
753431.6639205856,67.55012720322702,-0.005005610993510981,-0.08546889161000545,0.029845461456037004,0.26136474292079165,1.0581985535507379,-1,-1,0.0,0.0,0.0,0.0,0.0,-1.0
753431.6676908645,67.55389748211019,-0.07752222217163267,0.6352368709294314,-0.09944874566914177,-0.42568693935397056,-0.3075417225963473,-1,-1,0.0,0.0,0.0,0.0,0.0,-1.0
753431.6714611434,67.55766776099335,0.5155190725363694,-0.03122315522148373,-0.19638037464161812,0.40502132884416475,-0.5103734209676353,-1,-1,0.0,0.0,0.0,0.0,0.0,-1.0
753431.6752314223,67.56143803987652,0.7309047532830818,0.5852229123652063,0.09819734092470325,0.727282246819986,0.30653088302306597,-1,-1,0.0,0.0,0.0,0.0,0.0,-1.0
753431.6790017012,67.56520831875969,0.23418478251519131,1.7944894067847357,0.05331096442977304,-0.3587460684784511,0.0006004158040496019,-1,-1,0.0,0.0,0.0,0.0,0.0,-1.0
753431.6827719801,67.56897859764285,-0.14671006066320047,0.6368795395236073,-0.4455792087007373,-0.7939048840849721,-0.9662104727211788,-1,-1,0.0,0.0,0.0,0.0,0.0,-1.0
753431.686542259,67.57274887652602,0.1575691998958989,-0.4062270861495825,-0.520823505111397,-0.023376540243747065,-0.5867381370078328,-1,-1,0.0,0.0,0.0,0.0,0.0,-1.0
753431.6903125378,67.57651915540919,0.1524080144517477,-0.29753386994139863,-0.081607026640462,0.3344600811340493,0.4214742498027488,-1,-1,0.0,0.0,0.0,0.0,0.0,-1.0
753431.6940828167,67.58028943429235,-0.08463203012951212,-0.13149287349724328,-0.3845725728347764,-0.2651280717135194,-0.2358152241442801,-1,-1,0.0,0.0,0.0,0.0,0.0,-1.0
753431.6978530956,67.58405971317552,-0.3134929473563221,-0.007225622898878588,-0.392858819790008,-0.6199846273201056,-0.4538469739221377,-1,-1,0.0,0.0,0.0,0.0,0.0,-1.0
753431.7016233745,67.58782999205869,-0.10237244713771947,-0.37869334927824383,0.26227184869928927,0.30791976176628283,0.8244395604023192,-1,-1,0.0,0.0,0.0,0.0,0.0,-1.0
