lsl_timestamp,ch1,ch2,ch3,ch4
753444.4864277783,-3.41796875,-45.41015625,-27.34375,-21.97265625,-294.43359375
753444.491256461,-44.921875,-43.9453125,-33.203125,-32.71484375,-361.328125
753444.4960851438,-72.75390625,-38.57421875,-32.71484375,-41.9921875,-82.03125
753444.5009138265,-36.1328125,-38.0859375,-43.45703125,-35.15625,6.34765625
753444.5057425093,3.90625,-21.484375,-31.25,-20.01953125,-269.04296875
753444.510571192,-24.4140625,-19.53125,-14.16015625,-26.85546875,-114.2578125
753444.5153998748,-84.47265625,-32.2265625,-20.5078125,-46.38671875,500.0
753444.5202285575,-68.84765625,-18.06640625,-37.109375,-51.7578125,186.03515625
753444.5250572403,-23.92578125,-2.44140625,-42.96875,-53.22265625,-210.44921875
753444.529885923,-36.62109375,-9.765625,-46.875,-61.03515625,118.1640625
753444.5347146058,-86.9140625,-11.23046875,-52.24609375,-65.91796875,453.61328125
753444.5395432885,-83.49609375,-18.5546875,-53.7109375,-68.359375,337.40234375
753444.5443719713,-33.69140625,-24.4140625,-42.96875,-58.59375,-65.91796875
753444.549200654,-21.97265625,-21.484375,-34.1796875,-46.875,97.65625
753444.5540293368,-62.98828125,-7.8125,-34.66796875,-44.921875,406.25
753444.5588580195,-73.2421875,-16.6015625,-30.2734375,-44.43359375,177.24609375
753444.5466189678,-36.62109375,-41.015625,-37.59765625,-38.57421875,-130.37109375
753444.5503957567,-22.94921875,-24.4140625,-43.45703125,-32.2265625,112.79296875
753444.5541725457,-61.5234375,-20.99609375,-37.59765625,-42.48046875,386.23046875
753444.5579493346,-94.7265625,-27.83203125,-38.57421875,-51.7578125,-222.16796875
753444.5617261236,-55.6640625,-22.4609375,-37.109375,-31.73828125,-472.16796875
753444.5655029125,-14.16015625,-29.78515625,-38.0859375,-17.08984375,-22.4609375
753444.5692797014,-39.55078125,-32.71484375,-27.34375,-25.87890625,148.92578125
753444.5730564904,-74.21875,-25.87890625,-12.6953125,-33.69140625,-248.046875
753444.5768332793,-55.6640625,-40.52734375,-23.92578125,-39.0625,-538.57421875
753444.5806100683,-13.18359375,-58.10546875,-30.2734375,-34.66796875,-82.51953125
753444.5843868572,-17.578125,-36.62109375,-30.2734375,-29.296875,-66.89453125
753444.5881636462,-62.5,-16.6015625,-25.87890625,-40.0390625,-599.609375
753444.5919404351,-67.87109375,-33.69140625,-20.5078125,-46.875,-465.33203125
753444.5957172241,-17.578125,-45.8984375,-32.71484375,-36.62109375,176.7578125
753444.599494013,-5.859375,-34.66796875,-37.59765625,-35.64453125,304.19921875
753444.603270802,-46.875,-25.87890625,-39.55078125,-52.734375,-290.0390625
753444.6070475909,-71.77734375,-23.92578125,-36.1328125,-63.96484375,-311.5234375
753444.6108243798,-46.875,-21.484375,-16.11328125,-51.26953125,536.1328125
753444.6146011688,-17.578125,-17.578125,-20.01953125,-52.734375,134.765625
753444.6183779577,-43.9453125,-30.2734375,-41.015625,-67.87109375,-32.2265625
753444.6235091903,-78.125,-32.2265625,-39.55078125,-68.359375,18.06640625
753444.6274031091,-46.38671875,-20.5078125,-40.52734375,-51.26953125,56.640625
753444.6312970279,-5.37109375,-14.6484375,-38.0859375,-37.59765625,49.8046875
753444.6351909467,-21.97265625,8.7890625,-45.41015625,-50.78125,-298.828125
753444.6390848656,-66.40625,16.6015625,-55.6640625,-62.01171875,-256.8359375
753444.6429787844,-59.5703125,0.48828125,-45.41015625,-54.6875,164.55078125
753444.6468727032,-14.16015625,1.46484375,-36.1328125,-54.19921875,68.84765625
753444.650766622,-22.94921875,2.9296875,-31.73828125,-62.01171875,-277.34375
753444.6546605409,-64.94140625,-9.765625,-30.76171875,-64.94140625,12.20703125
753444.6585544597,-60.546875,-2.44140625,-34.66796875,-64.94140625,380.859375
753444.6624483785,-22.4609375,-0.9765625,-45.41015625,-68.84765625,-127.44140625
753444.6663422973,-15.625,-14.16015625,-49.8046875,-68.359375,-448.73046875
753444.6702362162,-52.24609375,-12.20703125,-42.48046875,-62.98828125,-254.39453125
753444.674130135,-67.3828125,-14.6484375,-44.43359375,-64.94140625,-271.97265625
753444.6780240538,-33.203125,-20.01953125,-47.8515625,-59.08203125,-459.47265625
753444.6819179726,-6.34765625,-12.6953125,-36.1328125,-52.734375,-205.56640625
753444.6858118915,-23.4375,-8.30078125,-49.31640625,-49.31640625,21.97265625
753444.6897058103,-58.59375,-10.25390625,-53.7109375,-52.24609375,-55.6640625
753444.6935997291,-47.36328125,-11.71875,-29.296875,-41.015625,11.71875
753444.6974936479,-2.9296875,-19.53125,-25.87890625,-22.94921875,180.17578125
753444.6966037768,-16.6015625,-37.59765625,-33.69140625,-22.94921875,584.47265625
753444.7003813662,-65.4296875,-50.29296875,-24.4140625,-33.203125,424.31640625
753444.7041589556,-58.59375,-57.12890625,-28.80859375,-41.50390625,-286.1328125
753444.707936545,-7.8125,-36.1328125,-27.83203125,-23.92578125,-78.125
753444.7117141344,6.34765625,-25.87890625,-16.11328125,-10.7421875,420.8984375
753444.7154917239,-42.96875,-45.8984375,-25.390625,-22.4609375,-143.06640625
753444.7192693133,-61.5234375,-37.59765625,-27.83203125,-34.1796875,-541.50390625
753444.7230469027,-20.01953125,-16.11328125,-23.92578125,-28.80859375,-262.6953125
753444.7268244921,-0.48828125,-22.94921875,-29.78515625,-23.4375,-210.44921875
753444.7306020815,-34.66796875,-38.57421875,-28.3203125,-31.73828125,125.48828125
753444.7343796709,-54.6875,-34.66796875,-22.94921875,-45.8984375,145.01953125
753444.7381572603,-17.08984375,-23.92578125,-24.90234375,-36.1328125,159.66796875
753444.7419348498,15.625,-31.73828125,-32.71484375,-17.578125,776.85546875
753444.7457124392,-19.53125,-40.0390625,-40.0390625,-26.3671875,201.66015625
753444.7494900286,-63.4765625,-38.57421875,-35.15625,-43.45703125,-310.546875
753444.753267618,-43.9453125,-29.296875,-26.3671875,-41.50390625,-127.9296875
753444.7570452074,5.859375,-17.08984375,-20.5078125,-22.4609375,-167.96875
753444.7608227968,5.859375,-22.4609375,-26.85546875,-10.7421875,-365.72265625
753444.7646003863,-34.1796875,-25.87890625,-29.296875,-16.6015625,-245.1171875
753444.7683779757,-37.59765625,-20.99609375,-42.96875,-23.4375,-122.0703125
753444.7713566022,-7.32421875,-24.90234375,-56.15234375,-22.4609375,-225.5859375
753444.775110745,2.44140625,-17.578125,-26.3671875,-16.11328125,-65.4296875
753444.7788648878,-37.59765625,-20.01953125,-15.13671875,-26.85546875,86.9140625
753444.7826190306,-63.4765625,-38.0859375,-31.25,-38.57421875,438.4765625
753444.7863731734,-25.390625,-44.43359375,-42.48046875,-33.69140625,469.7265625
753444.7901273161,8.30078125,-24.90234375,-45.8984375,-25.87890625,-231.93359375
753444.7938814589,-33.69140625,-31.25,-47.8515625,-33.69140625,-374.0234375
753444.7976356017,-66.89453125,-40.0390625,-35.15625,-37.59765625,84.9609375
753444.8013897445,-35.64453125,-33.203125,-28.80859375,-30.2734375,136.23046875
753444.8051438873,-0.9765625,-27.83203125,-22.4609375,-26.85546875,-228.02734375
753444.8088980301,-18.5546875,-19.53125,-38.0859375,-33.69140625,-207.51953125
753444.8126521729,-69.82421875,-23.4375,-43.45703125,-41.9921875,275.87890625
753444.8164063157,-62.01171875,-32.71484375,-18.06640625,-37.59765625,-34.1796875
753444.8201604584,-6.8359375,-38.57421875,-22.94921875,-27.34375,-225.5859375
753444.8239146012,-8.7890625,-38.57421875,-23.92578125,-28.3203125,95.703125
753444.827668744,-54.6875,-30.2734375,-26.3671875,-28.80859375,420.8984375
753444.8314228868,-51.26953125,-22.94921875,-37.59765625,-33.69140625,-209.9609375
753444.8351770296,3.41796875,-35.64453125,-29.78515625,-23.4375,-625.48828125
753444.8389311724,18.5546875,-44.921875,-21.97265625,-12.20703125,-263.18359375
753444.8426853152,-38.57421875,-36.1328125,-23.92578125,-35.15625,-183.59375
753444.8486306021,-65.4296875,-34.66796875,-28.3203125,-42.96875,-376.953125
753444.8525361209,-24.90234375,-36.62109375,-28.3203125,-32.2265625,-205.078125
753444.8564416397,2.9296875,-32.71484375,-31.25,-38.57421875,268.06640625
753444.8603471585,-27.83203125,-19.04296875,-35.15625,-46.38671875,33.69140625
753444.8642526773,-68.84765625,-16.11328125,-25.87890625,-51.26953125,-374.51171875
753444.8681581961,-40.52734375,-27.83203125,-18.5546875,-40.52734375,-348.6328125
753444.8720637149,8.30078125,-37.59765625,-18.5546875,-29.296875,464.84375
753444.8759692337,-2.44140625,-27.34375,-26.85546875,-24.90234375,495.60546875
753444.8798747525,-48.33984375,-11.71875,-31.25,-36.62109375,-254.8828125
753444.8837802713,-58.59375,-18.5546875,-22.94921875,-46.875,-393.06640625
753444.8876857901,-11.23046875,-24.4140625,-20.5078125,-30.76171875,-137.6953125
753444.8915913089,-3.41796875,-25.390625,-32.71484375,-23.92578125,89.84375
753444.8954968277,-50.78125,-39.55078125,-32.2265625,-46.875,-288.0859375
753444.8994023465,-62.98828125,-48.33984375,-35.64453125,-51.26953125,-348.6328125
753444.9033078653,-12.20703125,-40.52734375,-48.828125,-31.25,51.26953125
753444.907213384,0.48828125,-27.34375,-38.0859375,-30.76171875,-69.82421875
753444.9111189028,-45.41015625,-27.83203125,-16.6015625,-38.0859375,-113.28125
753444.9150244216,-73.73046875,-41.50390625,-20.5078125,-40.0390625,207.03125
753444.9189299404,-48.828125,-37.109375,-29.78515625,-36.1328125,587.40234375
753444.9228354592,-10.7421875,-20.5078125,-15.13671875,-28.3203125,139.16015625
753444.9364502134,-32.71484375,-20.99609375,-15.625,-33.203125,-287.59765625
753444.9403232664,-71.2890625,-31.73828125,-34.66796875,-41.9921875,-49.31640625
753444.9441963194,-44.921875,-34.1796875,-33.69140625,-28.3203125,-6.8359375
753444.9480693724,0.48828125,-29.78515625,-22.94921875,-22.94921875,-297.36328125
753444.9519424255,-11.71875,-24.4140625,-30.76171875,-33.69140625,-285.15625
753444.9558154785,-63.4765625,-27.83203125,-33.203125,-39.55078125,-89.84375
753444.9596885315,-65.91796875,-33.203125,-29.78515625,-39.0625,-36.62109375
753444.9635615845,-16.11328125,-31.73828125,-25.390625,-28.80859375,-331.0546875
753444.9674346375,-7.32421875,-29.78515625,-11.23046875,-30.76171875,-273.4375
753444.9713076905,-41.9921875,-28.3203125,-11.71875,-36.1328125,208.0078125
753444.9751807435,-58.59375,-21.484375,-29.78515625,-32.71484375,162.109375
753444.9790537965,-23.92578125,-28.3203125,-31.73828125,-32.2265625,97.65625
753444.9829268495,2.44140625,-37.59765625,-22.4609375,-26.3671875,52.734375
753444.9867999025,-31.73828125,-26.3671875,-31.73828125,-24.90234375,345.21484375
753444.9906729555,-74.21875,-30.76171875,-38.57421875,-39.55078125,466.796875
753444.9945460085,-49.31640625,-32.71484375,-31.25,-42.48046875,12.6953125
753444.9984190615,-0.9765625,-23.92578125,-23.4375,-26.85546875,-14.6484375
753445.0022921145,-21.484375,-22.94921875,-35.15625,-30.2734375,141.11328125
753445.0061651675,-69.3359375,-46.875,-39.0625,-55.6640625,-404.296875
753445.0100382206,-54.19921875,-42.48046875,-24.90234375,-46.875,-510.7421875
753445.01156085,-14.6484375,-28.80859375,-18.06640625,-37.109375,-86.9140625
753445.0153163644,-30.2734375,-23.92578125,-20.01953125,-49.8046875,71.2890625
753445.0190718787,-66.40625,-17.08984375,-26.85546875,-52.734375,38.0859375
753445.0228273931,-67.87109375,-33.203125,-34.1796875,-53.7109375,-305.6640625
753445.0265829075,-28.80859375,-44.921875,-25.390625,-42.96875,-38.57421875
753445.0303384219,-14.16015625,-32.71484375,-27.83203125,-31.25,562.98828125
753445.0340939363,-47.36328125,-27.83203125,-33.203125,-44.921875,13.18359375
753445.0378494507,-61.03515625,-22.94921875,-29.78515625,-49.8046875,-333.984375
753445.0416049651,-21.97265625,-20.01953125,-39.0625,-39.55078125,72.75390625
753445.0453604795,14.16015625,-24.90234375,-48.33984375,-31.25,194.82421875
753445.0491159939,-4.8828125,-23.4375,-37.109375,-27.83203125,-248.53515625
753445.0528715083,-39.0625,-23.4375,-28.3203125,-33.69140625,-356.93359375
753445.0566270227,-22.4609375,-26.85546875,-25.390625,-28.80859375,-198.2421875
753445.0603825371,21.484375,-27.34375,-28.3203125,-11.71875,52.24609375
753445.0641380515,5.37109375,-17.08984375,-30.76171875,-13.18359375,274.90234375
753445.0678935659,-50.78125,-19.04296875,-19.53125,-24.4140625,117.67578125
753445.0716490803,-46.38671875,-41.015625,-24.4140625,-23.4375,395.99609375
753445.0754045947,-9.27734375,-51.26953125,-27.34375,-25.390625,225.09765625
753445.079160109,-8.7890625,-35.15625,-27.83203125,-22.94921875,-141.6015625
753445.0829156234,-57.12890625,-29.296875,-41.9921875,-29.78515625,248.53515625
753445.0860466702,-60.05859375,-37.109375,-34.66796875,-37.59765625,456.54296875
753445.0897547572,-8.7890625,-36.1328125,-29.296875,-33.203125,64.453125
753445.0934628443,-5.859375,-37.109375,-20.99609375,-38.0859375,-286.62109375
753445.0971709313,-52.734375,-36.1328125,-9.27734375,-46.38671875,-264.16015625
753445.1008790183,-78.125,-41.9921875,-23.92578125,-53.7109375,-123.046875
753445.1045871053,-37.59765625,-43.45703125,-27.34375,-48.33984375,-115.234375
753445.1082951924,-5.859375,-31.73828125,-23.4375,-42.48046875,-205.078125
753445.1120032794,-33.203125,-25.87890625,-40.52734375,-43.45703125,10.25390625
753445.1157113664,-66.40625,-34.66796875,-40.52734375,-40.0390625,356.93359375
753445.1194194534,-47.8515625,-29.296875,-33.69140625,-39.55078125,-244.140625
753445.1231275405,-6.34765625,-17.578125,-30.2734375,-35.64453125,-243.65234375
753445.1268356275,-19.04296875,-13.671875,-19.53125,-40.52734375,248.53515625
753445.1305437145,-68.359375,-28.3203125,-26.85546875,-52.24609375,-138.18359375
753445.1342518015,-64.453125,-43.9453125,-28.80859375,-48.828125,-476.07421875
753445.1379598886,-16.11328125,-28.80859375,-22.94921875,-38.0859375,-310.546875
753445.1416679756,-6.8359375,-10.7421875,-21.484375,-31.25,-109.86328125
753445.1453760626,-38.57421875,-28.80859375,-16.6015625,-31.25,80.078125
753445.1490841496,-45.8984375,-30.2734375,-22.4609375,-34.1796875,75.68359375
753445.1527922367,-17.578125,-18.5546875,-27.34375,-22.4609375,138.18359375
753445.1565003237,-3.90625,-20.5078125,-19.53125,-5.37109375,855.95703125
753445.1630652907,-36.62109375,-24.4140625,-27.34375,-20.01953125,621.09375
753445.1668425598,-70.80078125,-33.69140625,-35.64453125,-41.50390625,-431.15234375
753445.170619829,-39.55078125,-23.4375,-24.4140625,-32.2265625,-277.83203125
753445.1743970981,0.9765625,-13.671875,-28.80859375,-20.99609375,109.375
753445.1781743673,-28.3203125,-20.99609375,-29.78515625,-36.62109375,-286.62109375
753445.1819516364,-69.3359375,-20.99609375,-21.97265625,-45.8984375,-465.8203125
753445.1857289056,-47.36328125,-21.484375,-28.3203125,-30.76171875,-80.078125
753445.1895061748,-3.41796875,-34.66796875,-35.64453125,-19.53125,112.79296875
753445.1932834439,-14.6484375,-40.0390625,-18.5546875,-30.76171875,-291.9921875
753445.1970607131,-61.5234375,-31.73828125,-12.6953125,-37.109375,-425.78125
753445.2008379822,-55.6640625,-15.625,-20.01953125,-27.34375,18.06640625
753445.2046152514,-14.16015625,-11.23046875,-12.6953125,-6.34765625,737.3046875
753445.2083925206,-7.32421875,-29.296875,-9.765625,-5.37109375,204.1015625
753445.2121697897,-50.29296875,-35.64453125,-18.06640625,-37.109375,-401.3671875
753445.2159470589,-74.21875,-29.296875,-33.69140625,-51.7578125,-353.02734375
753445.219724328,-35.15625,-22.94921875,-50.78125,-42.96875,-235.3515625
753445.2235015972,-4.8828125,-25.87890625,-24.4140625,-38.57421875,-204.58984375
753445.2272788663,-37.59765625,-33.203125,-8.7890625,-42.48046875,-303.7109375
753445.2310561355,-68.359375,-26.3671875,-23.4375,-43.45703125,-127.9296875
753445.2348334047,-40.52734375,-16.6015625,-19.04296875,-36.1328125,-126.953125
753445.2523566374,-6.8359375,-31.25,-18.06640625,-36.62109375,-268.06640625
753445.256483255,-25.390625,-28.80859375,-28.3203125,-40.52734375,-12.6953125
753445.2606098725,-62.5,-23.92578125,-29.296875,-42.96875,421.38671875
753445.2647364901,-56.640625,-30.76171875,-34.1796875,-54.19921875,166.50390625
753445.2688631077,-21.484375,-27.83203125,-40.52734375,-55.17578125,-286.62109375
753445.2729897252,-14.16015625,-21.97265625,-27.34375,-36.62109375,-80.56640625
753445.2771163428,-55.17578125,-21.484375,-22.94921875,-39.55078125,431.640625
753445.2812429604,-62.01171875,-27.34375,-23.92578125,-47.36328125,-33.69140625
753445.2853695779,-21.484375,-26.3671875,-33.203125,-42.48046875,-244.140625
753445.2894961955,-8.7890625,-28.3203125,-38.0859375,-39.0625,-87.40234375
753445.2936228131,-41.50390625,-27.83203125,-26.85546875,-29.296875,232.421875
753445.2977494306,-64.94140625,-31.25,-27.34375,-45.8984375,-34.66796875
753445.3018760482,-23.92578125,-32.2265625,-22.4609375,-49.31640625,-232.91015625
753445.3060026658,8.7890625,-33.69140625,-24.90234375,-24.90234375,210.44921875
753445.3101292833,-33.203125,-41.9921875,-27.34375,-39.55078125,360.83984375
753445.3142559009,-66.40625,-30.2734375,-22.4609375,-51.7578125,-248.53515625
753445.3183825185,-41.015625,-26.3671875,-20.99609375,-37.109375,-452.1484375
753445.322509136,-9.765625,-38.0859375,-20.01953125,-47.36328125,-1.953125
753445.3266357536,-26.3671875,-32.71484375,-23.92578125,-52.24609375,-76.66015625
753445.3307623712,-67.3828125,-33.69140625,-36.62109375,-59.5703125,-444.3359375
753445.326223112,-57.12890625,-41.015625,-45.8984375,-60.546875,-233.3984375
753445.3299432013,-12.20703125,-28.80859375,-39.55078125,-41.015625,347.65625
753445.3336632906,-20.01953125,-25.390625,-29.78515625,-46.38671875,92.28515625
753445.3373833799,-68.359375,-32.2265625,-20.01953125,-57.12890625,-143.06640625
753445.3411034693,-73.73046875,-31.73828125,-19.53125,-50.29296875,-85.44921875
753445.3448235586,-24.90234375,-25.390625,-23.92578125,-35.15625,89.84375
753445.3485436479,-8.30078125,-30.76171875,-28.3203125,-23.92578125,16.6015625
753445.3522637372,-44.921875,-33.69140625,-32.71484375,-32.71484375,-221.6796875
753445.3559838266,-64.94140625,-29.78515625,-35.64453125,-36.62109375,-278.80859375
753445.3597039159,-23.92578125,-30.76171875,-38.57421875,-19.53125,486.328125
753445.3634240052,12.6953125,-15.625,-35.64453125,-16.11328125,562.5
753445.3671440945,-23.4375,-13.18359375,-35.15625,-39.55078125,14.6484375
753445.3708641839,-62.01171875,-25.87890625,-33.69140625,-50.78125,-83.0078125
753445.3745842732,-43.9453125,-24.90234375,-32.71484375,-42.96875,18.5546875
753445.3783043625,-6.8359375,-20.99609375,-32.2265625,-46.875,-327.63671875
753445.3820244519,-19.53125,-18.5546875,-42.48046875,-44.921875,-360.3515625
753445.3857445412,-68.359375,-26.85546875,-46.875,-52.734375,-153.3203125
753445.3894646305,-69.3359375,-33.203125,-41.9921875,-62.01171875,-3.90625
753445.3931847198,-19.53125,-20.01953125,-34.66796875,-40.0390625,34.1796875
753445.3969048092,-15.625,-25.390625,-20.99609375,-37.109375,-263.671875
753445.4023486269,-62.5,-37.109375,-23.92578125,-49.31640625,-68.359375
753445.4061728992,-64.94140625,-33.203125,-34.66796875,-42.96875,575.1953125
753445.4099971715,-23.4375,-28.3203125,-24.90234375,-41.015625,-122.55859375
753445.4138214438,-2.44140625,-25.87890625,-22.94921875,-37.109375,-334.9609375
753445.4176457161,-38.57421875,-27.83203125,-36.62109375,-41.9921875,203.125
753445.4214699884,-61.03515625,-24.90234375,-35.64453125,-44.921875,-42.96875
753445.4252942607,-20.5078125,-20.5078125,-30.76171875,-24.4140625,-358.88671875
753445.429118533,9.27734375,-34.1796875,-21.484375,-16.6015625,-297.8515625
753445.4329428053,-24.4140625,-35.15625,-15.13671875,-26.85546875,59.08203125
753445.4367670777,-62.01171875,-19.53125,-15.625,-29.296875,-2.9296875
753445.44059135,-44.921875,-27.83203125,-22.94921875,-31.25,-72.75390625
753445.4444156223,3.90625,-43.9453125,-36.62109375,-17.08984375,-56.640625
753445.4482398946,6.8359375,-43.9453125,-26.85546875,5.859375,603.515625
753445.4520641669,-42.96875,-23.92578125,-25.87890625,-6.8359375,538.57421875
753445.4558884392,-33.69140625,0.0,-23.4375,-20.01953125,-399.4140625
753445.4597127115,19.53125,1.953125,-6.34765625,-15.13671875,-109.86328125
753445.4635369838,13.18359375,-16.6015625,-3.90625,-19.53125,373.046875
753445.4673612561,-29.296875,-21.97265625,-3.90625,-26.85546875,-99.609375
753445.4711855284,-47.36328125,-14.16015625,-16.11328125,-30.76171875,-332.03125
753445.4750098007,-18.5546875,-11.23046875,-33.203125,-20.01953125,-228.02734375
753445.4771937762,-2.9296875,-17.578125,-26.3671875,-24.4140625,-149.90234375
753445.4809193015,-42.48046875,-20.5078125,-8.30078125,-36.1328125,-80.56640625
753445.4846448269,-83.49609375,-19.53125,-22.94921875,-46.38671875,-194.3359375
753445.4883703522,-56.640625,-26.3671875,-35.15625,-48.33984375,299.8046875
753445.4920958775,-19.04296875,-35.15625,-31.73828125,-37.59765625,641.11328125
753445.4958214029,-41.50390625,-25.87890625,-31.25,-43.45703125,19.53125
753445.4995469282,-80.078125,-36.1328125,-42.48046875,-56.15234375,-250.48828125
753445.5032724536,-69.82421875,-55.6640625,-41.9921875,-53.7109375,-48.828125
753445.5069979789,-20.99609375,-34.66796875,-20.5078125,-30.76171875,-112.3046875
753445.5107235042,-8.30078125,-9.27734375,-17.08984375,-26.3671875,-344.23828125
753445.5144490296,-55.17578125,-9.27734375,-15.625,-40.52734375,-319.82421875
753445.5181745549,-54.19921875,-19.04296875,-15.625,-30.2734375,-208.984375
753445.5219000803,-1.953125,-14.6484375,-23.92578125,-10.25390625,-53.22265625
753445.5256256056,0.0,-6.8359375,-30.2734375,-14.6484375,100.09765625
753445.529351131,-48.828125,-17.08984375,-20.99609375,-28.3203125,139.16015625
753445.5330766563,-58.59375,-27.34375,-18.06640625,-19.53125,418.45703125
753445.5368021816,-20.99609375,-39.0625,-32.2265625,-12.20703125,191.89453125
753445.540527707,4.39453125,-31.73828125,-36.1328125,-12.6953125,-261.71875
753445.5442532323,-24.90234375,-39.0625,-41.015625,-21.97265625,-85.44921875
753445.5479787576,-61.03515625,-51.7578125,-25.87890625,-31.73828125,27.34375
753445.5531581206,-25.390625,-20.01953125,-13.18359375,-23.4375,212.40234375
753445.5569952859,18.06640625,-2.9296875,-20.99609375,-18.5546875,22.4609375
753445.5608324512,-6.34765625,-15.13671875,-23.92578125,-22.4609375,-83.49609375
753445.5646696165,-65.91796875,-27.34375,-29.78515625,-31.73828125,267.578125
753445.5685067818,-54.19921875,-33.203125,-32.71484375,-27.83203125,-11.71875
753445.5723439471,1.953125,-35.64453125,-27.83203125,-15.13671875,102.05078125
753445.5761811124,-8.30078125,-44.43359375,-16.6015625,-19.04296875,290.52734375
753445.5800182777,-52.734375,-34.66796875,-25.87890625,-21.97265625,428.22265625
753445.583855443,-54.6875,-21.97265625,-54.19921875,-35.64453125,-100.09765625
753445.5876926084,-11.23046875,-21.484375,-36.62109375,-32.71484375,-375.48828125
753445.5915297737,5.859375,-32.71484375,-19.04296875,-19.53125,-150.390625
753445.595366939,-22.4609375,-34.1796875,-26.85546875,-26.85546875,-404.296875
753445.5992041043,-41.9921875,-26.85546875,-8.30078125,-30.2734375,-665.52734375
753445.6030412696,-16.6015625,-30.76171875,-7.8125,-31.25,-523.92578125
753445.6068784349,9.765625,-34.66796875,-17.578125,-29.296875,-139.16015625
753445.6107156002,-16.6015625,-27.83203125,-14.6484375,-25.87890625,-16.11328125
753445.6145527655,-58.10546875,-21.97265625,-25.390625,-41.9921875,-249.51171875
753445.6183899308,-46.38671875,-27.34375,-37.59765625,-49.31640625,-28.3203125
753445.6222270961,-3.90625,-39.0625,-36.62109375,-31.25,729.98046875
753445.6260642614,-9.27734375,-38.57421875,-36.62109375,-33.203125,615.72265625
753445.6368760105,-52.734375,-22.94921875,-39.0625,-51.7578125,-467.28515625
753445.641547699,-58.10546875,-19.53125,-42.96875,-47.8515625,-467.28515625
753445.6462193875,-24.4140625,-41.50390625,-41.015625,-40.52734375,-37.59765625
753445.6508910761,-14.6484375,-42.48046875,-39.0625,-37.109375,-30.76171875
753445.6555627646,-49.31640625,-22.4609375,-34.66796875,-41.9921875,-83.984375
753445.6602344532,-61.03515625,-28.3203125,-24.90234375,-46.875,-219.7265625
753445.6649061417,-23.92578125,-48.828125,-29.296875,-41.50390625,-20.01953125
753445.6695778302,-1.46484375,-37.59765625,-29.296875,-35.64453125,-60.05859375
753445.6742495188,-37.59765625,-23.4375,-30.76171875,-40.0390625,-226.5625
753445.6789212073,-69.82421875,-24.90234375,-35.64453125,-45.8984375,-173.828125
753445.6835928959,-40.52734375,-22.4609375,-36.62109375,-35.64453125,204.58984375
753445.6882645844,-14.6484375,-25.87890625,-36.62109375,-28.3203125,223.14453125
753445.692936273,-33.203125,-27.83203125,-36.1328125,-37.109375,-207.03125
753445.6976079615,-72.265625,-34.1796875,-40.52734375,-44.921875,20.01953125
753445.70227965,-59.08203125,-43.45703125,-39.55078125,-47.8515625,144.53125
753445.7069513386,-13.671875,-34.66796875,-31.25,-45.8984375,-242.1875
753445.7116230271,-23.4375,-34.1796875,-31.73828125,-43.9453125,-155.2734375
753445.7162947156,-59.5703125,-41.015625,-36.62109375,-46.38671875,-35.15625
753445.7209664042,-49.8046875,-33.203125,-46.875,-41.50390625,-167.48046875
753445.7256380927,-10.25390625,-20.99609375,-30.76171875,-37.109375,-302.24609375
753445.7162721058,-20.01953125,-20.99609375,-25.87890625,-43.45703125,-185.546875
753445.7200666736,-61.5234375,-24.4140625,-40.52734375,-52.24609375,271.484375
753445.7238612414,-68.359375,-26.85546875,-41.50390625,-49.8046875,254.8828125
753445.7276558091,-28.3203125,-29.296875,-40.52734375,-34.66796875,-271.484375
753445.7314503769,0.48828125,-25.87890625,-38.0859375,-26.3671875,-0.9765625
753445.7352449447,-35.15625,-36.62109375,-36.62109375,-21.484375,574.70703125
753445.7390395125,-74.70703125,-32.2265625,-33.69140625,-24.90234375,341.796875
753445.7428340802,-39.0625,-14.6484375,-22.4609375,-21.97265625,123.53515625
753445.746628648,3.41796875,-21.97265625,-28.80859375,-17.08984375,32.2265625
753445.7504232158,-22.94921875,-27.83203125,-32.2265625,-30.76171875,227.05078125
753445.7542177836,-56.640625,-19.04296875,-38.57421875,-30.2734375,-127.44140625
753445.7580123513,-49.8046875,-24.4140625,-39.55078125,-26.3671875,-644.53125
753445.7618069191,-1.46484375,-22.94921875,-21.484375,-22.94921875,-269.04296875
753445.7656014869,-0.48828125,-20.5078125,-22.4609375,-25.390625,102.5390625
753445.7693960547,-66.40625,-25.390625,-39.55078125,-45.41015625,-32.2265625
753445.7731906225,-77.1484375,-19.04296875,-52.24609375,-54.6875,-142.578125
753445.7769851902,-33.203125,-18.5546875,-44.921875,-43.9453125,59.5703125
753445.780779758,-20.5078125,-24.4140625,-25.390625,-36.62109375,444.82421875
753445.7845743258,-54.19921875,-22.4609375,-13.671875,-48.33984375,-117.67578125
753445.7883688936,-69.3359375,-27.34375,-11.71875,-54.6875,-354.98046875
753445.7933824727,-27.34375,-29.296875,-12.6953125,-43.45703125,110.83984375
753445.7972887873,-0.48828125,-26.85546875,-25.87890625,-36.62109375,-42.48046875
753445.8011951019,-31.73828125,-24.90234375,-38.57421875,-42.48046875,-433.59375
753445.8051014165,-69.82421875,-21.484375,-40.52734375,-46.38671875,-329.1015625
753445.8090077311,-40.52734375,-21.484375,-38.57421875,-38.0859375,-121.58203125
